0.004354	-0.073995	-0.016680	0.006683	0.104084	
0.165687	-0.069364	0.147947	-0.071485	-0.107122	
0.046416	-0.119581	0.162113	-0.154253	-0.005184	
0.126743	-0.096027	-0.081597	0.141617	0.122235	
-0.065480	0.158159	0.008420	0.003041	0.042453	
-0.038040	0.028469	-0.177748	-0.084971	-0.103654	
0.070274	-0.015257	-0.126601	0.128756	0.165875	
0.164985	-0.096622	-0.057793	-0.117394	0.010880	
-0.022599	0.152049	0.091316	0.015112	0.116757	
-0.075151	0.063951	-0.068918	-0.101302	0.109970	
0.024018	0.058149	0.013610	0.154679	0.017260	
0.084802	-0.120283	-0.047719	0.148092	-0.027650	
-0.055559	-0.019557	0.083209	0.002130	-0.076088	
-0.121404	0.094513	0.166297	-0.102289	0.105383	
-0.055187	-0.142480	-0.024018	0.072695	0.171561	
-0.171690	0.091078	-0.155796	0.087464	0.000746	
-0.038654	0.115963	-0.146664	-0.001665	-0.112182	
0.054584	-0.146693	-0.063249	0.113130	0.012401	
-0.011763	-0.157429	-0.078821	0.113314	-0.091595	
0.064430	-0.159325	0.142206	0.027450	-0.040800	
-0.086141	-0.024791	-0.003625	0.095934	-0.106565	
0.060479	0.119846	0.022718	-0.002992	0.099380	
0.136253	-0.061318	-0.163912	0.094189	-0.011775	
0.060403	-0.031043	-0.087821	0.132278	-0.011841	
-0.147027	-0.135156	0.094765	0.151728	0.075350	
0.045794	0.042815	0.008144	-0.113863	-0.134511	
-0.059211	0.003313	0.150267	0.045505	0.158062	
-0.013255	0.068619	0.007996	0.085152	0.081270	
-0.050720	-0.134840	-0.036106	-0.094687	0.039950	
0.152636	0.124883	0.158874	-0.013290	0.019679	
-0.153347	-0.023797	0.029758	-0.062138	-0.099038	
0.008035	-0.145575	0.150799	-0.015780	0.134688	
-0.026011	-0.043192	0.087028	0.062735	0.002754	
-0.137676	0.116048	-0.142974	-0.074693	-0.031165	
-0.005012	0.146438	-0.081324	0.124600	0.095658	
-0.079432	-0.172578	-0.106985	0.016467	0.067890	
0.087766	0.142182	-0.035463	0.137554	0.172098	
-0.172450	0.134326	-0.004718	-0.006157	0.030802	
0.030175	0.028352	0.115400	-0.036022	-0.124437	
0.035503	-0.012815	0.093608	0.067095	-0.133520	
-0.165868	-0.028294	0.024285	0.087511	-0.119451	
0.111300	-0.044630	0.001406	0.136287	-0.156551	
0.116958	-0.128097	-0.076390	-0.136074	-0.046584	
0.079573	0.116693	0.061962	0.096054	0.078254	
0.144413	-0.014347	0.039942	-0.102093	-0.041668	
0.039330	0.113192	0.092478	0.111952	-0.167220	
